all_features1,all_features2,all_features3,all_features4,all_features5,all_features6,all_features7,all_features8,all_features9,all_features10,all_features11,all_features12,all_features13,all_features14,all_features15,all_features16,all_features17,all_features18,all_features19,all_features20,all_features21,all_features22,all_features23,all_features24,all_features25,all_features26,all_features27,all_features28,all_features29,all_features30,all_features31,all_features32,all_features33,all_features34,all_features35,all_features36,all_features37,all_features38,all_features39,all_features40,all_features41,all_features42,Valence,Arousal,Dominance
1.54176949571815,1.48260138113657,0.886804060531103,1.48262071461431,1.40851454093693,0.790270921316286,1.28335461201714,1.19106991273027,0.631951990593714,1.43749946986634,1.3801378628463,0.807718100312526,3.44238040216021,3.19582603637381,3.36800504357941,1.4819284947365,1.43062796299376,0.85725235823451,0.916063355758839,1.23265744743926,0.90580595260272,1.48564200224005,1.74118904478842,1.47057067584949,3.22458814106576,3.26344339150674,2.59896558383399,3.00644310115153,3.06569459988252,2.66627346747593,0.799551480925433,1.12885865651047,1.15683054434792,1.39548036671134,1.32582663428363,0.715358538567794,3.55601559078227,3.53633152650307,2.81603297530232,1.04766443569127,0.939639524552923,0.470717979133103,2,4,3
1.16465745295268,1.29300911411884,0.808325978400174,1.09355109928765,1.23683928018758,0.702182820584345,0.914779612256395,1.01280952239199,0.466065074161545,1.04254144882861,1.18808294905811,0.68046350192413,2.13749508301347,2.19686717471854,2.58486444370476,1.10009787166315,1.24116577134974,0.735485219631533,0.745667532463099,1.31201531901189,0.882963976401057,1.30259261186488,1.76841570277833,1.37824279807272,2.8790448073785,3.10765293943836,2.52672994038985,2.58985272667804,2.81289306105928,2.4198268902933,0.624240001272005,1.03703390812252,0.934600720369773,1.00702862048703,1.14252708321441,0.613256674770528,3.24843278234568,3.31634544043501,2.56733098119051,0.723991203962707,0.698403438701281,0.288778954735253,5,3,4
1.34284300092859,1.41715889639878,0.775487894319565,1.22419704247594,1.29415389923143,0.710991944933212,1.08899579122509,1.09814224569649,0.455011643787243,1.2244354487255,1.29390586178636,0.681213718446934,2.15387141294254,2.24162603151672,2.96419791207534,1.26892137808516,1.35972115326207,0.7278296140309,0.98862142862275,1.29671283334021,0.943182609645567,1.30715432670577,1.69821052499517,1.43827908953525,3.13213191606444,3.28845278366516,2.64846101540853,2.88997859952041,3.04140217945723,2.61712405927075,0.773451930212397,1.03380965494641,1.08481422318746,1.17837446506521,1.2257557314553,0.62351130109507,3.59451648706405,3.54641255055394,2.64948239770617,0.822220204129606,0.793978464862598,0.337254703744871,1,3,4
1.13512443197024,1.25184130454426,0.685939035795567,1.06760355822208,1.20075077240793,0.622376376514747,0.900694243182023,1.01448146863681,0.416655020497451,1.02511720344221,1.17675880375729,0.641949290196277,1.92917112836201,2.30080733551716,2.94579331962208,1.07237059885375,1.19475108202936,0.576293208059555,0.890269531793243,1.15871345422172,0.936660016996801,1.55601575537412,1.8348276191606,1.41447124548084,2.90969720947841,3.27082146317052,2.63700662822594,2.65878486518814,2.93877097351611,2.8248492436088,0.458850732907071,0.920488138802404,1.22905613635074,0.960607293776806,1.12173313451753,0.568555903024715,3.3272868159658,3.37613254167385,2.64955325588471,0.648002234216349,0.80982608913985,0.291983463695833,3,3,3
0.533379308713503,0.59966927435893,0.515897886228835,0.552222551470021,0.68174097255085,0.536992326959952,0.219243374605311,0.295487145692507,0.340700075319388,0.54233745120823,0.62651269883892,0.522540688071454,2.40974743961184,1.9350805433614,2.09170980745914,0.47872594054782,0.599133672305026,0.557025871049561,1.07001525626641,1.17957498693229,1.13812620572486,1.64933890842593,1.72534387826832,1.86039585079182,1.69363993713233,1.67437818386004,1.59564619139982,1.91695584383686,2.32919636417423,2.9039480759545,1.03709145543577,1.11300922327928,1.16941809093857,0.136667561496524,0.16886300324496,0.130827161977644,3.24344547292901,2.7722936352152,2.56857768485891,0.462307894585011,0.41128976174232,0.298561174826694,4,3,2
0.515255465803815,0.593207376461298,0.407264928477502,0.511206443590223,0.615232274429639,0.399793668388091,0.152453847966507,0.24873106179036,0.0863384613516764,0.505431072858382,0.63792679002577,0.449570070076244,2.72115179941888,2.16988225506428,1.68767809715046,0.40693388149101,0.58823406204852,0.528369757265766,1.3106641803194,1.31641099693371,1.25694656453249,1.31179614060704,1.24770522493829,1.30693080197034,1.47585560828638,1.53070729559721,1.50801708438209,1.66866618536922,1.91549851849487,1.68916792599034,0.890080961872133,1.06162947882927,0.965496539959926,0.154533897327207,0.186656216433653,0.0592313713518193,3.36255863311375,3.00985022195675,2.7997110659493,0.480203538155251,0.338914558921283,0.279259021077285,4,3,3
0.99148722581531,1.06324796280405,1.28716463472643,0.961113350010447,1.02830731020558,1.26242115572463,0.868599684515912,0.950616116217068,1.1221790778741,0.936726878433392,1.03019979703238,1.25494153970835,2.4516018655687,3.04904757507634,3.99924615940291,0.823043587674184,0.933516950968871,1.15555012674755,1.33930184165201,1.51493805698797,1.80199517835185,2.17663392416654,2.03393698496145,2.43168057645843,2.40420617461286,2.37023227865553,2.7314377103924,4.08569786337043,4.37331069888146,5.04061075306415,1.10624073673392,1.29557689215395,1.79323511340391,0.738820759777347,0.773269356382385,1.05251587244908,3.7612574746912,3.19220012150653,3.09078501453059,0.817447668980643,0.867897761330066,1.08378799462557,5,4,5
0.402714890527043,0.504023693989538,0.396849995744364,0.423297822276765,0.499449789341391,0.368858416920378,0.138214760641211,0.221129884547655,0.289820728520159,0.340625175692779,0.477295640862146,0.400804743078673,2.95253257224563,2.61483408839952,2.97071405785451,0.326031277264822,0.440323409933577,0.331211136955569,0.685220177895306,0.790968498891098,0.83348374180853,1.39327697404486,1.42817676128364,1.51138538161434,1.56865901875185,1.6171916937005,1.61862611232517,1.83248817405879,2.20136629388463,2.78456252618355,0.413123107626467,0.618259524488508,0.672716348212986,0.0951993341872826,0.186025139597765,0.127762943311489,2.84689984355866,2.57890753723655,2.27496867133332,0.243679468618051,0.254679172878605,0.191956045876089,4,4,5
0.288568102126894,0.581093853416478,0.30600806220039,0.275630581204187,0.542340083646671,0.284111237700925,0.0976434961419242,0.178085000554731,0.149790338386203,0.257233832797172,0.540419141140533,0.340512319147458,1.65285195022225,2.18119364842856,1.98675196166884,0.217152238109756,0.494236251313462,0.284215384883784,0.561492586136601,0.666919999437019,0.729864987188359,1.32302426903836,1.40934767093281,1.47630821927224,1.55289183743808,1.77207892330275,1.59132971857195,1.72301072485623,2.08015779499462,2.00861908617326,0.29573110168053,0.573166264119967,0.642431779954221,0.148196847951622,0.230080940444637,0.069453664097643,2.87048597200013,2.60419265593261,2.24682183443817,0.167740050227442,0.291696626296548,0.141399152335796,4,4,4
0.561248455694493,0.674266398323495,0.717527938741866,0.584678192660193,0.748688678696401,0.724935768682233,0.420303016207534,0.468711084330235,0.541316977066479,0.558898125885899,0.666177203846897,0.737511580756547,2.20002353830367,2.75094543880618,3.03509988977079,0.580638925386567,0.63919213829657,0.646923130840767,0.790815282456849,0.824823328920388,1.02067174442948,1.77049521408026,1.96299994951965,2.00892910624868,2.25218365447703,2.14965175705266,2.35113666466327,3.89249442347772,3.57511224491912,3.78644141565371,0.924414630413165,1.00354471849919,1.16449268880342,0.500434955915707,0.5530481404399,0.523249319487689,3.81435697013149,3.26042291454559,3.67277857816004,0.482729579764935,0.5386310363897,0.604693192760784,2,5,4
0.192984768412325,0.386370727899143,0.399151127826303,0.208676886857346,0.40675435201468,0.449235064203855,-0.100450158942565,0.126413394456205,0.16389993531542,0.128630739608262,0.416305856103402,0.417449562695613,2.52098293307516,2.2762826545038,2.5077524303845,0.101194641680376,0.351542333690875,0.386498895127779,0.491497534970188,0.721239738330917,0.756568404882738,1.34249846099603,1.42025883655211,1.47944487044299,1.58536393692976,1.66791599043829,1.68199823738894,1.69722317004851,2.12941797478226,2.86424505119091,0.160323259754669,0.439265989506703,0.73369970505953,-0.0233381386244595,0.170730315667551,0.165628405169517,2.72534707548657,2.49677179293338,2.44898126643625,0.0493514687966383,0.239380199782896,0.293284200860457,4,3,3
0.499201795899029,0.592722112867667,0.369128803321354,0.481926304775911,0.572290797263581,0.395273319110747,0.28711977128101,0.334474911430881,0.157222683469947,0.469671730482621,0.595490364739822,0.442526143666658,4.05551198359111,3.56998005638024,2.90193430330544,0.445495689746031,0.510386436463637,0.294358376461929,0.464711468228908,0.544463312479677,0.54569776172076,1.49867339185606,1.53946852399125,1.52733984875524,1.79169962995282,1.86646411296591,1.80807615629669,1.89498705135989,2.25254415949538,2.44382676386567,0.301554012399632,0.261527192218972,0.340028500988365,0.364941703780945,0.370824984065039,0.16285624048666,3.6387491349082,3.00783464689784,2.73335470952264,0.429342549623677,0.465291254167753,0.268447022045378,1,4,5
0.812870764222537,0.687633498521722,0.623471958039146,0.740974958585538,0.708461664613074,0.65285740096297,0.610059597342179,0.391936502283283,0.473984110271356,0.781974894235484,0.665034987189109,0.627815604210815,5.06280474392793,3.92468315755783,4.58530071975044,0.791127212127928,0.686717321836323,0.659996193226866,0.82490292647598,0.628812292771401,0.711178298346564,1.80059421336658,1.68972138430037,1.68038567649137,1.88332763846275,1.88038719182429,1.98593299990242,2.0117913810418,2.21444032333949,2.17923320669593,0.660850194982065,0.517333488521408,0.749179365040821,0.67108136225379,0.458057951760343,0.456341612460457,3.0044498081017,2.54037002434348,2.24735454189622,0.743800581045279,0.48956128980052,0.522048144726609,2,3,3
3.2422042255067,2.79269138482978,1.57562163168769,3.02152283761749,2.61573867297098,1.40100012224518,2.86634952042437,2.43660606937429,1.19216655644631,2.73241325288232,2.34366030368287,1.23750843762957,4.05779221056331,3.86703732789364,3.19813933943693,2.93573108781544,2.52925671008425,1.36098490878818,1.36720286745628,1.14821495303579,0.777856879627406,1.59559354419512,1.37521396532893,0.946481512914373,2.84021067686137,2.68361551999051,2.21876353850731,3.81885653302885,3.51892683804967,2.88168852389328,2.88386707567867,2.48850155895845,1.25334094867116,1.28320805611159,1.18882775673418,0.996454679117093,4.41485002402271,4.08367227884692,2.75507129286208,4.01728543182642,3.57388878691379,3.04629460190592,2,4,4
1.73111795432553,0.764608258879631,1.63700531317022,1.54812165557958,0.591551281316738,1.64040596971671,1.36096145405592,0.250212964157263,1.28459274926968,1.14779826517456,0.362436036858538,1.13264068456118,2.79875757380247,1.98485247819432,2.41453013869551,1.50577183574222,0.499055079602497,1.49846305843358,0.785867580560886,0.542913001651069,0.61125552690717,0.959948650174035,0.767306199800972,0.859868170457691,4.71558591310911,4.44331794547848,3.94967153519818,2.34674478693958,1.58915518171286,2.09787548464631,1.41134140545049,0.367806680243785,1.30038290816492,1.01761147587909,0.718084090323771,0.904628277414739,3.124806797104,2.45094109652251,2.77322816471298,2.26197382517021,1.46389450569869,1.18786529465709,3,2,2
3.09717318499583,1.50892722861282,1.31489227280267,2.89359329790802,1.46629563626983,1.14510253622043,2.75065558192633,1.26416144942436,0.936211542382961,2.41156506035284,0.899697550610716,0.680770894701545,3.71503757660829,2.36796402199769,2.37718341082853,3.00230817846604,1.48260000070574,1.20472040431102,1.6410188509996,0.453983275911052,0.29128383038052,1.60583961160246,0.91143828333344,0.941542771490634,2.36712184944147,1.3126447281596,1.21852598676167,3.2456788124287,2.03618739988946,1.75730837505868,2.60809227374151,1.11628988800837,0.785833929556927,1.23273239899502,0.545912769584032,0.55497723731108,4.02600924755829,2.70803847433181,2.34379315074458,1.89104521137031,1.03119611276215,0.859135757026276,4,3,2
4.26851496878828,3.68947432200897,3.30562753374932,4.11317833210096,3.63485007966352,3.27191400079687,3.9091103854752,3.45411389050025,3.07489046816694,3.84389117778533,3.68329300589541,3.32537090892041,5.1409567565614,4.57587991214001,4.56315230893794,4.24710293037522,3.65318424522008,3.27285153299048,3.84619763986112,3.60865388305211,3.70249425501315,3.95194180888265,4.08500883568048,4.10558418444106,4.17444763035884,4.22192968642275,3.87910733530333,5.00095504349665,4.81594336716938,4.42263168581863,3.80597576704903,3.32345718926744,3.10219431339756,4.48959339818964,3.62183760981633,3.66032284166125,5.29291804336181,4.97218492338087,4.69355877527149,3.51764918402331,3.03427384533293,3.05098267973024,4,4,4
4.06936999018165,3.17919640721679,2.65132072720847,3.88768656524504,3.08815868213734,2.61589302053846,3.69029386595539,2.92454440958371,2.43129666055262,3.4463030269091,2.88988963990733,2.32676860566333,5.58873397505538,5.08062969071696,4.35319426368018,4.0107064148808,3.10793711668324,2.59869806812656,3.01379586398827,2.76956679898536,2.23590713724977,3.37531321600484,2.81502547213758,2.92536554326479,3.48377026271272,3.0947403737762,3.16669564143968,4.79397927646525,4.60605560941225,3.92426688403804,3.49192173407656,2.79592104117257,2.24208410436067,3.30795640611489,2.46958609766585,2.3623838990505,5.46533393471564,4.75664142823799,4.24297116775088,3.51454283642474,2.4640070621531,2.12094027938191,3,2,2
3.41932207673657,2.52033565563882,2.34824435279152,3.27932185218743,2.39669794145353,2.25951663738244,3.0962275857763,2.21767148295064,2.05802065898606,2.84238142879412,1.98336871750958,1.90880947728203,4.06422112669855,3.1353173632732,2.83795285421483,3.36139509965106,2.4365714489239,2.30793427547555,2.14553418885837,1.37552667207183,1.42417585563127,2.78060022626006,2.04390697806938,2.12191114478557,2.63645085765477,1.97748494663919,2.04975430607297,3.69656555439593,2.81310904368312,2.53270347305811,2.84637136198737,1.94742700541961,1.76806051335464,2.16209949510616,1.5411503737895,1.75090678100588,6.36061043629775,5.72302375875578,6.11173431694266,1.89155863241858,1.21376447955575,1.45151257114953,3,3,4
4.64076642080414,3.89627109771933,3.19049523398662,4.52849689636159,3.76895353561335,3.00694264409629,4.26765645687566,3.61593375119356,3.03666597671747,4.13270765620855,3.41207720569602,2.74108205371464,5.98919909810407,5.11086419821116,4.61998309939286,4.55631421311522,3.75364658831839,3.0355097763262,3.03715009803594,2.729593203979,3.07429692875208,4.18500710973486,4.0580092697389,3.45527068449896,4.09444727680198,3.97471247502365,3.62255764605014,5.47722622611504,4.76574674414674,4.73957655450456,3.89509589207355,3.07307159227255,2.36365096749816,3.3348036145375,3.1178744749311,2.54424452721068,5.68427966854661,5.51261711933384,5.35205106362662,3.2669342305623,3.08185710730872,2.91089174450422,4,3,3
2.89651934529739,1.78699650423002,1.72854052141258,2.77650522171877,1.6065744516548,1.59691891038755,2.51890636605425,1.41389726381298,1.32166577065852,2.37196693475418,1.27536070953649,1.27103827451135,3.7544885823809,2.71120953348054,2.49558898257307,2.77690823587731,1.64842837599539,1.6247127871601,1.17603473075726,0.347145003732784,0.350855172939523,2.06847334076118,1.27792525682717,1.36105035615304,1.86559887991025,1.3173062691829,1.4715168954493,3.36038523842468,2.33975981509521,2.1698866976465,2.0346232919543,0.840969924139931,0.584980961910853,0.536085272663503,0.355259930236819,0.645388255883415,3.80114086051159,2.70532952700313,2.68497818604975,0.869089007289342,0.335544325529896,0.400356038951678,2,3,4
3.20657348584643,2.54235438622162,1.98512435559279,3.10026240494602,2.34387329407384,1.81175680167397,2.9324836148822,2.12809925188943,1.645009375257,2.75122071100557,1.88219336999939,1.5444207403862,4.10803439090607,3.33921236026379,3.48063968617031,3.10636007754356,2.3839132688818,1.85534896670339,1.42494881273079,0.776216149368675,0.86719575902131,2.51632453305659,2.06845729899542,1.39415827738641,2.06210986357974,1.67618852143606,1.32075495970916,4.05818906093826,3.49855546786548,2.88381293056834,2.14677578516501,0.935450769040085,0.518529053766279,1.06049317613244,1.4933714941068,0.927170373453096,4.70114653037882,3.39555878635638,3.13659776981304,0.984205161499599,0.883946551425987,0.695401952192573,4,5,5
1.02138923943649,1.51176685842426,0.887042344805843,0.950392627633479,1.41120959569243,0.757622661018256,1.1763453756242,1.22941296077817,0.869409857637004,1.27479447400896,1.35890517473329,0.73453471707748,1.73299034963192,2.25519342965992,1.64991385810898,0.915432586946246,1.44148217168513,0.677234427640181,1.30575025840798,2.33225783535577,1.70481393935076,4.66086947144481,4.65697546173751,4.2026336560868,2.15922612980768,2.86345485213831,2.09756925572979,2.42490660336483,2.92463765079952,2.12846120366432,1.81288705242979,2.02298930240726,1.48498871249193,0.949107040703363,1.34249587171374,0.706816509991654,4.1369338765616,3.6890519075451,3.07342015748521,0.898960901299834,1.12249315939174,0.593844696684824,3,2,2
0.632123399417647,1.14483492524255,0.517813353753026,0.653475027242577,1.0700968755063,0.480845737957821,0.536778711608835,0.652719958902951,0.192356162556918,0.541801654444152,0.762276551690669,0.321439823777241,1.5596439340306,2.06643796719999,1.56484516546183,0.513825227993544,1.11716185500646,0.420293454177291,1.53569076785562,1.89808700596579,1.43770389847372,2.10087988976255,2.59960633422331,1.95517677342905,1.80429674776568,2.45934401808168,1.69640483480078,1.987904743516,2.39647623930586,1.80393739125697,1.47203753845937,1.72272843860184,1.2499329469229,0.517839054882017,0.966335494985678,0.367822998014324,3.12635971376196,2.73606519225464,1.90455078279018,0.668620657082089,0.497697433821935,0.053764078801076,4,2,2
1.174531740296,1.4355956152009,0.937029161390408,1.12512020140943,1.37817971408325,0.856545348600093,1.14947143671596,1.16445445759976,0.895448475796281,1.1068024872748,1.09167589405698,0.671908637953717,1.93389540354576,2.36472418446172,2.38580832213999,1.13357475554766,1.41473407580143,0.841548693132892,1.43966090110641,2.43517640711107,1.64911272238271,4.09820301347542,4.02259717964701,3.58793397371567,4.95125619433176,4.6850520490813,4.29688391512694,2.09064552934261,2.6798438657345,2.19348033994701,1.72333379250543,2.01245958536857,1.46932185632263,1.11217025678642,1.31966629903283,0.824718399652663,4.1865946918064,3.79461457834355,3.04807241169987,1.19153699357907,0.975159030858159,0.587381173826099,5,5,4
0.973927987617675,1.73235873171749,0.683934326644589,0.966886934654076,1.69550554015844,0.633012771956382,0.820602172385545,1.06252701066865,0.505807417233846,0.75815603949834,1.3306600903069,0.440344552589238,1.66858822805078,2.96826967488601,1.22512843655679,0.900668189802188,1.73453511940803,0.686524009282649,1.11992231141898,1.83787227073367,1.29895450857959,4.95373223171507,4.99578641665819,4.5418006417942,2.66789615752162,3.32393557129616,2.22462317708943,1.91869540028791,2.90309795060513,1.62819587523748,1.41324547082312,2.12163289900837,1.28980346128139,0.910945222763819,1.60439247024611,0.624303677152363,2.92066312538044,3.12759989062729,1.90175607289147,1.24838922440578,2.13174332259988,0.838843819205966,2,3,3
1.05016216740192,1.21440054213107,0.700360953555465,1.04502982818623,1.16994659500319,0.687448859472147,0.909111991754918,0.715801683655598,0.524210517040628,0.861715255357799,0.891434029684697,0.520481211443996,2.10112117321001,2.1892556169488,1.57008563744664,1.04003964330134,1.15863356475143,0.670342599161592,1.21960834126328,1.4997340716466,1.17789251573329,2.75465262807831,3.05669105896203,2.40818589346116,1.95702113273809,2.40592150458385,1.7986010714816,1.93840536559287,2.374281332004,1.66914834915446,1.42784834171875,1.52591472793115,1.23101061092547,1.01121987924649,1.10184066235748,0.635893564299481,5.38512159498177,4.79130139300048,4.68197401662287,1.2279835373933,0.791416563321638,0.428978662718633,4,4,4
1.03082822875956,1.41296794322629,0.78823921357625,0.999329864103969,1.36532049400664,0.783873256106344,1.18992918440673,1.44487378800646,1.1480562587232,0.899249514017158,1.11924932521889,0.646288655494527,1.72014999042451,2.23516010119365,1.6553835152939,0.981449996083189,1.37140244719791,0.724770952696337,1.27365691062948,1.85802944365092,1.30647831965719,5.15843686418297,4.93254184390284,4.67067429452091,2.36706561409699,2.94315105750563,2.26502146453566,2.04649023417683,2.67136999484148,2.00381898253847,1.45569161641468,1.76953677845204,1.38287751909963,0.950979920445307,1.32002314427931,0.684849228593703,4.07085574845607,3.69336502486944,3.06394345805996,2.95580081144656,3.33171724562556,2.74257406789576,5,5,5
0.601970867463915,1.11833178191175,0.477518270620057,0.527466106825646,1.03567977636104,0.348888731866464,0.351327657502534,0.488435708699307,0.141837674610239,0.350393597259227,0.772458584638341,0.127211093445371,1.61662124763808,2.22041366639381,1.62970081007909,0.496263213551943,1.01614654980595,0.285941482265314,0.724669854888465,1.33347239704485,0.955224480845352,3.29172172012421,3.3729710629381,2.84676135111978,2.11508978544753,2.70261558668552,1.98036030644111,1.89404743299356,2.58991982717175,1.8894430645559,0.871951604061006,1.24995200625069,0.942978454524443,0.488287964865916,0.962975303188828,0.324481696964087,3.07723168127838,2.81811722579562,2.37478923637938,0.634259024348983,0.433740503566977,0.121189581050979,4,4,4
0.695364568691644,1.12969889480236,0.46046456023293,0.634801048486524,1.08370350354084,0.404246139137549,0.453700891963588,0.60914077601493,0.216703417194425,0.495082223392642,0.852670415171439,0.241351713346804,1.38194296970728,1.93668782531753,1.1269513266646,0.640019075090611,1.10931041021785,0.421076166782808,0.764397395836826,1.69859039396068,1.07860265547351,3.99554921187033,4.02914313147962,3.58785225616632,1.97405618706041,2.66775002564661,1.89975936731049,1.85731168895029,2.53764416584629,1.88827806120534,0.729929883231407,1.10764545364164,0.877567969541626,0.66784515231184,1.07969618728287,0.481424099371221,3.11490103054722,2.90184440909756,2.31084043406436,0.655476257909963,0.545863291919256,0.141796477642673,1,4,4
0.61902869194392,1.35068138739473,0.493826967385879,0.581455268415671,1.29037632607489,0.449297963681155,0.306393708146427,0.843311785400542,0.274716969214495,0.456555997802392,1.12173119675422,0.355782134959281,1.51148951921362,2.06595242408211,1.00599121038624,0.545156141746485,1.31143393906423,0.390381294555042,0.659748866024235,2.10839719193577,1.14084718846468,2.22160701806055,3.68252119499923,2.40766818533103,2.66090872249308,3.08855398322452,2.39206776484597,1.97275839166118,2.63678628631565,1.66939737313732,0.462309167836678,1.06192134342723,0.583352983573526,0.549525198386829,1.24511273308909,0.414009644186796,3.52537722073002,3.20951710553184,2.41122570290481,0.926798530522379,0.785830978919374,0.00485764568120466,1,3,3
1.26984353251505,1.88570515892798,0.853700330854931,1.27562503525847,1.81598558025739,0.760050713028002,1.17880226827239,1.49404920465748,0.742469359646726,1.20757559039783,1.77819640056888,0.81273447930802,1.73881837925145,2.49586010202071,1.76690802440816,1.26959718476357,1.78459924046447,0.821812495147824,1.42104738908134,1.65711377840308,1.29934902203893,5.85957239679894,5.29341672294079,4.8505408139391,2.1842286177242,3.18465109802922,2.04598613127249,2.3686852270833,3.34547430140526,2.96263385876051,1.41181343464053,1.95187349911375,1.38767818652971,1.25194413646189,1.72166565367479,0.823722975025896,2.33890860891249,3.2710176234465,2.26550835515629,1.13580296550359,1.06993798067695,0.566905829058648,3,3,3
1.1618954303571,1.77146380623714,0.953695229206108,1.17954515299,1.68231796801665,0.920850517930212,1.12509462781135,1.53719131752328,0.920953326280056,1.12870501037583,1.70544561730145,0.904097357549327,2.79593101610567,2.94089350421448,1.84674877464302,1.17333941491205,1.72728991546823,0.931879828661776,1.36520132324823,2.00160028102795,1.48132766104185,5.73026973389721,5.77664715270471,5.22629634233216,2.08371121123126,3.0933670720962,2.27990020742645,2.36152343181332,2.95424252828991,2.44010605187795,1.38096491837254,1.7613470437411,1.32373867888101,1.14535483922456,1.69118858318788,0.917944419894259,2.61426357711863,2.98093882336826,2.17103136864966,1.08480800324023,1.26873585867995,0.72821362459889,4,2,4
0.76531896555728,1.48127381190869,0.623896471026243,0.72643853603341,1.36888138572463,0.570849553032329,0.642102554927495,1.15636260860313,0.463428359446695,0.657905083173576,1.35945703888661,0.513949535662429,1.65490905750239,2.29969579449021,1.35523579243104,0.737499036446921,1.43041806340571,0.583523722497803,0.95619829713025,1.37688616285332,1.12572303710556,4.86218332605912,4.64787688691518,4.08179991436561,2.31615295407901,3.06552578725197,2.34675950798265,2.10608145797934,3.08451247569081,2.57888036388403,0.915883267784498,1.47352249627522,1.06199223513295,0.6893794333502,1.35677468606679,0.535139178929662,2.46850014861572,3.0243033017575,2.13548654756,0.564056901077707,0.741584865327,0.328380987615424,3,1,2
0.801027099182442,1.30728752964407,0.640420879185782,0.753671836012065,1.25511253524111,0.601221431104087,0.68777256920223,1.0929843324064,0.441513030496308,0.693930212188798,1.23847880379787,0.542876010598373,1.61270788068286,2.03729686219232,1.44697416328105,0.753834480797131,1.2779138402765,0.593230041842028,0.95105940112995,1.54590329008378,1.08472001057636,4.89057892123037,4.72023498212173,4.08982775921906,2.13804929804736,3.09773935110698,2.18434352388443,2.02433009463293,2.96557623582351,2.75222738085983,0.752250817179178,1.23915657510527,1.08725283908454,0.689257882756552,1.2298351413105,0.57087742358421,2.58933351173898,2.96368821783327,2.43393308737243,0.652237213952334,0.84527752296701,0.369826836058932,5,3,3
0.42486806788445,1.28176372775031,0.405164584631938,0.413682546018754,1.21754189720279,0.399143165834474,0.312919874254016,1.02650450940975,0.223983784818431,0.380629286035291,1.21343101078456,0.408580130967067,1.44418867200823,2.09468288681482,1.3855961630633,0.454230567309862,1.27290257635895,0.397259542785513,0.604061875170363,1.65544959418128,1.01452751844093,3.28931548145291,3.35043040562801,2.77077031989293,2.15460837406151,3.38658354713632,2.2588069252859,2.10291863153914,3.22054699186661,2.40020115609562,0.344144853030733,1.16868690650742,0.790696588986215,0.379451572657709,1.16583980341612,0.40345149039721,2.52408020755794,3.1160530333853,2.27450740391519,0.392954713700867,0.714360951507739,0.164519004244174,1,2,2
0.907034085876737,1.89263207456695,0.70119222374208,0.898197725188316,1.84395864549652,0.65958725142421,0.803769402503729,1.53215673036993,0.536473073295881,0.855385656970348,1.81266507286734,0.630617336710938,1.68725670488314,2.93786155376496,1.31369713477861,0.858433366687664,1.86084738619414,0.635255916569143,0.870615116465147,1.62394744743882,1.04716274411984,5.23891994590992,5.10892272546104,4.70728550683511,2.1801762953021,3.6428459844914,2.14159688276697,2.14196849408755,3.6442753658519,2.11329012157351,0.717981625606043,1.31790453457271,0.674788901309689,0.862709747507576,1.79565768485697,0.619454208189176,2.70915032254379,3.68510169087044,2.18780896435596,0.84612792423877,1.19297106822795,0.45256870971329,3,1,2
0.226020285678591,1.24910280580257,0.178348698572687,0.256510079269501,1.2370673622794,0.25524191068222,0.0747405317135251,0.925588351569084,0.077163879527006,0.177753725216402,1.19988838316147,0.34198459952313,1.26802506703023,2.15081261989487,1.05899925500129,0.244722520547528,1.27461700620005,0.244725088734534,0.5374505558868,1.25169069278255,0.862518306938333,2.11774701738478,2.45450700347071,1.89340416791891,2.12916367334863,3.22149257415393,2.00326867035841,1.94787646068828,3.07612558368395,2.23510797281605,0.113422839147487,0.832737007540638,0.539105212578441,0.205242575503107,1.19967330414587,0.184010613458923,2.34112705576421,3.05124013896345,2.10354502111705,-0.0330208746645109,0.592127586916941,-0.0662748051794669,4,2,2
0.456701867328382,1.13365547751474,0.339651301000852,0.439433224056982,1.07748894174679,0.351064698250165,0.360775564841437,0.802457644028223,0.300737417831218,0.377999668601234,1.07900037549346,0.350029206842618,1.42442778952904,2.22101084229591,1.16036096224862,0.36130845727544,1.0792579225676,0.207426655889983,0.551349123070987,1.41905493145231,0.975789332061905,3.48771026496984,3.33428549915374,2.91063125137092,2.04587047287353,3.16501012135115,2.05722765500433,2.01562370067613,2.98178459797363,2.2971185694613,0.195561818914513,0.790500518457991,0.611938002790845,0.354321640465852,1.01844845900185,0.270492281096541,2.58965045665075,3.08209836067859,2.29539213873698,0.231597006372716,0.524207886059392,0.0150007234334488,2,2,2
0.346749211927875,1.09972779502857,0.296599370477117,0.335684734287793,1.07047496058473,0.392594896432628,0.194436638511739,0.792366497089958,0.222235216719282,0.276224584858187,1.04630142763588,0.296052438288148,1.35744619979082,2.10356506817676,1.12401003028015,0.23509722139403,1.02110099412902,0.130503389532559,0.658589218723188,1.47487713572418,0.896872182858485,2.10903447480537,2.43930114025083,1.97771116628786,2.15822209538461,3.05269314337426,2.05565614456617,1.96116278260878,3.02274720389767,1.9628725973773,-0.100990909806134,0.609086920499066,0.540794748426648,0.24208747818262,0.984393912773615,0.220558309972592,2.59837843293174,3.06730618403266,2.1873906244117,0.0839295703830567,0.411473391007609,-0.0433211893341406,3,4,3
